6.133760663126948121e-01,7.187405639104760269e-02,7.277601787979881554e-02
2.256001732998356157e-01,5.466828870428463993e-02,7.360167690343826230e-01
4.080674349177240146e-01,3.031544870736303521e-01,8.084849245810494800e-01
8.370787780804844758e-01,3.333013887052006519e-01,3.686560402161329630e-01
1.508274803951403786e-02,3.069804889120830715e-02,9.559785745979105798e-01
8.616891218673355946e-01,8.071543559005235347e-01,5.221668977447641025e-01
9.900094005249625573e-01,6.607048751856035018e-01,8.904230677716795661e-01
9.289770340932704817e-01,5.200463485210816694e-01,6.590996068267779284e-01
9.931237080442167908e-02,6.865353343092120975e-01,3.770117928775761351e-01
1.485341548387758559e-01,5.618864740835864957e-01,7.696743846649507503e-01
5.281233708159339679e-01,8.682743110030745060e-01,9.968164663881584620e-01
1.929543521963945629e-01,3.336053199032840144e-02,4.661522354245783983e-01
8.497379528242527957e-01,9.009925620860561590e-01,6.892648711526526695e-01
4.824413838323694526e-01,5.232655188637481691e-01,8.758605592179682375e-01
7.116793883236678386e-01,5.839871901547023514e-01,4.340132800611561370e-01
